received_at,device_id,f_port,rssi,snr,payload_json
2025-09-18 00:08:53.479836435+00:00,dds75-lb-06,2,-55,10.0,"{""Bat"": 3.343, ""Distance_mm"": 689, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 00:28:53.252329861+00:00,dds75-lb-06,2,-57,10.5,"{""Bat"": 3.343, ""Distance_mm"": 689, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 00:48:53.021457720+00:00,dds75-lb-06,2,-55,9.5,"{""Bat"": 3.343, ""Distance_mm"": 689, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 01:08:52.777993409+00:00,dds75-lb-06,2,-54,10.25,"{""Bat"": 3.343, ""Distance_mm"": 689, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 01:28:52.567946875+00:00,dds75-lb-06,2,-55,9.75,"{""Bat"": 3.343, ""Distance_mm"": 689, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 01:48:52.336069351+00:00,dds75-lb-06,2,-120,-4.75,"{""Bat"": 3.343, ""Distance_mm"": 689, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 02:08:52.098445997+00:00,dds75-lb-06,2,-118,-2.25,"{""Bat"": 3.343, ""Distance_mm"": 689, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 02:28:51.942727113+00:00,dds75-lb-06,2,-43,7.0,"{""Bat"": 3.343, ""Distance_mm"": 689, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 02:48:51.638219914+00:00,dds75-lb-06,2,-41,9.75,"{""Bat"": 3.343, ""Distance_mm"": 689, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 03:08:51.414948628+00:00,dds75-lb-06,2,-120,-5.25,"{""Bat"": 3.343, ""Distance_mm"": 689, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 03:28:51.197928045+00:00,dds75-lb-06,2,-41,8.25,"{""Bat"": 3.343, ""Distance_mm"": 689, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 03:48:50.939418423+00:00,dds75-lb-06,2,-41,10.0,"{""Bat"": 3.343, ""Distance_mm"": 689, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 04:08:50.711228231+00:00,dds75-lb-06,2,-42,9.75,"{""Bat"": 3.343, ""Distance_mm"": 689, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 04:28:50.487213569+00:00,dds75-lb-06,2,-114,-6.0,"{""Bat"": 3.343, ""Distance_mm"": 689, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 04:48:50.253128801+00:00,dds75-lb-06,2,-41,9.75,"{""Bat"": 3.343, ""Distance_mm"": 689, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 05:08:50.032532842+00:00,dds75-lb-06,2,-40,8.25,"{""Bat"": 3.343, ""Distance_mm"": 689, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 05:28:49.782349852+00:00,dds75-lb-06,2,-43,9.0,"{""Bat"": 3.343, ""Distance_mm"": 689, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
